time;temp
0;4.999483802160626
0.016666666666666666;5.154378766620368
0.03333333333333333;5.353838631046585
0.05;5.670757991143603
0.06666666666666667;5.968375018152983
0.08333333333333333;6.2262980624354896
0.1;6.453374582985077
0.11666666666666667;6.646821654421387
0.13333333333333333;6.801400743555291
0.15;6.955979832689138
0.16666666666666666;7.110558921822985
0.18333333333333332;7.265138010956889
0.2;7.419717100090793
0.21666666666666667;7.574296189224697
0.23333333333333334;5.761639482844089
0.25;3.6968761163379327
0.26666666666666666;4.495375265387452
0.2833333333333333;5.2540273808097595
0.3;6.313089683736905
0.31666666666666665;8.012675461615629
0.3333333333333333;8.898787725454383
0.35;9.229623955341026
0.36666666666666664;9.560460185227669
0.3833333333333333;9.78239311293811
0.4;9.359155038350025
0.4166666666666667;8.935916963761883
0.43333333333333335;8.512678889173799
0.45;8.237304172754818
0.4666666666666667;8.02696587431376
0.48333333333333334;7.816627575872701
0.5;7.606289277431586
0.5166666666666666;7.395950978990527
0.5333333333333333;7.185612680549411
0.55;6.975274382108296
0.5666666666666667;6.947917587662744
0.5833333333333334;6.9678248729829875
0.6;6.987732158303231
0.6166666666666667;7.007639443623475
0.6333333333333333;7.027546728943719
0.65;7.047454014263963
0.6666666666666666;7.067361299584263
0.6833333333333333;7.543762542596141
0.7;8.073761455786553
0.7166666666666667;8.603760368976964
0.7333333333333333;9.133759282167375
0.75;9.66375819535773
0.7666666666666666;10.19375710854814
0.7833333333333333;10.723756021738552
0.8;11.253754934928907
0.8166666666666667;11.783753848119318
0.8333333333333334;12.313752761309729
0.85;12.84375167450014
0.8666666666666667;13.373750587690495
0.8833333333333333;13.903749500880963
0.9;13.7093741614122
0.9166666666666666;9.049157073658932
0.9333333333333333;7.513687247259725
0.95;7.127189661685691
0.9666666666666667;6.83711390433939
0.9833333333333333;6.6373641008302116
1;6.637677298306528
1.0166666666666666;6.671701691179749
1.0333333333333332;6.705726084053026
1.05;6.804071249332026
1.0666666666666667;6.923755375602241
1.0833333333333333;7.043439501872399
1.1;7.2368659360946594
1.1166666666666667;7.470706145800932
1.1333333333333333;7.7045463555072615
1.15;7.938386565213591
1.1666666666666667;8.172226774919864
1.1833333333333333;8.406066984626193
1.2;8.643355979556759
1.2166666666666666;8.885103347104916
1.2333333333333334;9.126850714653074
1.25;9.368598082201231
1.2666666666666666;9.610345449749389
1.2833333333333332;9.852092817297546
1.3;10.057046283874172
1.3166666666666667;10.136234707749736
1.3333333333333333;10.215423131625357
1.35;10.294611555500921
1.3666666666666667;10.373799979376543
1.3833333333333333;10.452988403252107
1.4;10.532176827127728
1.4166666666666667;10.611365251003292
1.4333333333333333;10.690553674878913
1.45;10.769742098754477
1.4666666666666666;10.848930522630098
1.4833333333333334;10.928118946505663
1.5;11.007307370381227
1.5166666666666666;11.01794488284412
1.5333333333333332;11.012156971169247
1.55;11.006369059494375
1.5666666666666667;11.000581147819503
1.5833333333333333;10.994793236144687
1.6;10.989005324469815
1.6166666666666667;10.983217412794943
1.6333333333333333;10.97742950112007
1.65;10.971641589445198
1.6666666666666667;10.965853677770326
1.6833333333333333;10.960065766095454
1.7;10.954277854420582
1.7166666666666666;10.952376576977429
1.7333333333333334;10.95662983420334
1.75;10.96088309142931
1.7666666666666666;10.965136348655278
1.7833333333333332;10.969389605881247
1.8;10.973642863107159
1.8166666666666667;10.977896120333128
1.8333333333333333;10.98214937755904
1.8499999999999999;10.986402634785009
1.8666666666666667;10.990655892010977
1.8833333333333333;10.99490914923689
1.9;10.999162406462858
1.9166666666666667;11.003415663688827
1.9333333333333333;11.007668920914796
1.95;11.01192217814065
1.9666666666666666;11.0131761381013
1.9833333333333334;11.011226177679816
2;11.009276217258275
2.0166666666666666;11.007326256836791
2.033333333333333;11.00537629641525
2.05;11.003426335993765
2.0666666666666664;11.001476375572224
2.0833333333333335;10.99952641515074
2.1;10.997576454729256
2.1166666666666667;10.995626494307714
2.1333333333333333;10.99367653388623
2.15;10.991726573464689
2.1666666666666665;10.989776613043205
2.183333333333333;10.987826652621663
2.2;10.98587669220018
2.216666666666667;10.983926731778695
2.2333333333333334;10.981976771357154
2.25;10.98002681093567
2.2666666666666666;11.012131495782398
2.283333333333333;11.048133797697062
2.3;11.084136099611726
2.3166666666666664;11.12013840152639
2.3333333333333335;11.156140703440997
2.35;11.19214300535566
2.3666666666666667;11.228145307270324
2.3833333333333333;11.264147609184988
2.4;11.300149911099652
2.4166666666666665;11.336152213014316
2.433333333333333;11.37215451492898
2.45;11.408156816843643
2.466666666666667;11.444159118758307
2.4833333333333334;11.480161420672971
2.5;11.516163722587635
2.5166666666666666;11.552166024502299
2.533333333333333;11.588168326416962
2.55;11.624170628331626
2.5666666666666664;11.66017293024629
2.5833333333333335;11.696175232160954
2.6;11.730701743952977
2.6166666666666667;11.756566781679794
2.6333333333333333;11.801864369971554
2.65;11.854943576086043
2.6666666666666665;11.917269290204786
2.683333333333333;11.924597399039214
2.7;11.917104319603823
2.716666666666667;11.884565528270741
2.7333333333333334;11.851562472205785
2.75;11.869761245474933
2.7666666666666666;11.896937809084932
2.783333333333333;11.915350635177617
2.8;11.916464486019379
2.8166666666666664;11.917578336861084
2.8333333333333335;11.906522173588371
2.85;11.874661550645783
2.8666666666666667;11.842800927703252
2.8833333333333333;11.810940304760607
2.9;11.789170803116292
2.9166666666666665;11.768938587880314
2.933333333333333;11.748706372644449
2.95;11.728474157408527
2.966666666666667;11.708241942172606
2.9833333333333334;11.688009726936741
3;11.667777511700763
3.0166666666666666;11.661361823695472
