time;temp
0;4.99930236638329
0.016666666666666666;4.999794324745778
0.03333333333333333;5.001123870475794
0.05;5.00466104126167
0.06666666666666667;5.0083156551631305
0.08333333333333333;5.012211783133239
0.1;5.016295593692462
0.11666666666666667;5.020515015024273
0.13333333333333333;5.024351279068924
0.15;5.028187543113518
0.16666666666666666;5.032023807158225
0.18333333333333332;5.035860071202876
0.2;5.03969633524747
0.21666666666666667;5.043532599292121
0.23333333333333334;5.047359545708616
0.25;5.051073857251822
0.26666666666666666;5.05469143341719
0.2833333333333333;5.058197016076349
0.3;5.061677042057852
0.31666666666666665;5.065102577037635
0.3333333333333333;5.068494178246624
0.35;5.071862616304941
0.36666666666666664;5.075231054363201
0.3833333333333333;5.078605944535013
0.4;5.082019058676508
0.4166666666666667;5.0854321728180025
0.43333333333333335;5.088845286959497
0.45;5.092596923107237
0.4666666666666667;5.0964974552286435
0.48333333333333334;5.100397987350107
0.5;5.104298519471513
0.5166666666666666;5.108199051592976
0.5333333333333333;5.1120995837143255
0.55;5.116000115835789
0.5666666666666667;5.120597018205842
0.5833333333333334;5.12537379284845
0.6;5.130150567491114
0.6166666666666667;5.134927342133778
0.6333333333333333;5.139704116776386
0.65;5.14448089141905
0.6666666666666666;5.149257666061715
0.6833333333333333;5.163460311046663
0.7;5.178769662223999
0.7166666666666667;5.194079013401279
0.7333333333333333;5.209388364578558
0.75;5.2246977157558945
0.7666666666666666;5.240007066933174
0.7833333333333333;5.2553164181104535
0.8;5.270625769287733
0.8166666666666667;5.285935120465069
0.8333333333333334;5.301244471642349
0.85;5.316553822819628
0.8666666666666667;5.331863173996965
0.8833333333333333;5.347172525174244
0.9;5.362170374436005
0.9166666666666666;5.364344292338558
0.9333333333333333;5.380406149906378
0.95;5.454181128972834
0.9666666666666667;5.533830555859595
0.9833333333333333;5.618937104403983
1;5.6629104706705675
1.0166666666666666;5.699952776530097
1.0333333333333332;5.736995082389569
1.05;5.753671523335299
1.0666666666666667;5.763591416113286
1.0833333333333333;5.773511308891273
1.1;5.776854887453851
1.1166666666666667;5.776594379114499
1.1333333333333333;5.77633387077509
1.15;5.7760733624357385
1.1666666666666667;5.77581285409633
1.1833333333333333;5.775552345756921
1.2;5.776232142874392
1.2166666666666666;5.778127507743534
1.2333333333333334;5.780022872612562
1.25;5.781918237481705
1.2666666666666666;5.783813602350847
1.2833333333333332;5.785708967219932
1.3;5.786486994726715
1.3166666666666667;5.7834458571715
1.3333333333333333;5.780404719616399
1.35;5.777363582061184
1.3666666666666667;5.774322444506083
1.3833333333333333;5.771281306950868
1.4;5.76824016939571
1.4166666666666667;5.765199031840609
1.4333333333333333;5.762157894285394
1.45;5.759116756730293
1.4666666666666666;5.756075619175078
1.4833333333333334;5.753034481619977
1.5;5.749993344064762
1.5166666666666666;5.731918144733754
1.5333333333333332;5.710240646963655
1.55;5.6885631491935555
1.5666666666666667;5.666885651423513
1.5833333333333333;5.645208153653357
1.6;5.623530655883258
1.6166666666666667;5.601853158113215
1.6333333333333333;5.580175660343059
1.65;5.55849816257296
1.6666666666666667;5.536820664802917
1.6833333333333333;5.515143167032818
1.7;5.493465669262662
1.7166666666666666;5.48191693011114
1.7333333333333334;5.486407208874994
1.75;5.490897487638904
1.7666666666666666;5.495387766402814
1.7833333333333332;5.499878045166611
1.8;5.504368323930521
1.8166666666666667;5.508858602694431
1.8333333333333333;5.513348881458228
1.8499999999999999;5.517839160222138
1.8666666666666667;5.5223294389860484
1.8833333333333333;5.526819717749902
1.9;5.531309996513755
1.9166666666666667;5.535800275277666
1.9333333333333333;5.540290554041519
1.95;5.5447808328053725
1.9666666666666666;5.556487675882806
1.9833333333333334;5.575903423896193
2;5.595319171909637
2.0166666666666666;5.614734919923023
2.033333333333333;5.63415066793641
2.05;5.653566415949854
2.0666666666666664;5.672982163963297
2.0833333333333335;5.692397911976684
2.1;5.711813659990128
2.1166666666666667;5.731229408003571
2.1333333333333333;5.750645156016901
2.15;5.770060904030345
2.1666666666666665;5.789476652043788
2.183333333333333;5.808892400057175
2.2;5.828308148070619
2.216666666666667;5.847723896084062
2.2333333333333334;5.867139644097449
2.25;5.886555392110836
2.2666666666666666;5.896217561519165
2.283333333333333;5.904763415836101
2.3;5.913309270153093
2.3166666666666664;5.921855124470028
2.3333333333333335;5.930400978786963
2.35;5.938946833103898
2.3666666666666667;5.94749268742089
2.3833333333333333;5.956038541737826
2.4;5.964584396054761
2.4166666666666665;5.973130250371753
2.433333333333333;5.981676104688688
2.45;5.990221959005623
2.466666666666667;5.998767813322559
2.4833333333333334;6.007313667639551
2.5;6.015859521956486
2.5166666666666666;6.024405376273364
2.533333333333333;6.0329512305902995
2.55;6.0414970849072915
2.5666666666666664;6.050042939224227
2.5833333333333335;6.058588793541162
2.6;6.069302820265932
2.6166666666666667;6.092741941698648
2.6333333333333333;6.10487430443203
2.65;6.113377490357607
2.6666666666666665;6.118426254392887
2.683333333333333;6.120846879065539
2.7;6.1225592520225405
2.716666666666667;6.123544853396197
2.7333333333333334;6.124516982826378
2.75;6.127698560078045
2.7666666666666666;6.131267544568118
2.783333333333333;6.136428201933256
2.8;6.144730704842971
2.8166666666666664;6.153033207752628
2.8333333333333335;6.163551153229889
2.85;6.177856365107289
2.8666666666666667;6.192161576984745
2.8833333333333333;6.206466788862201
2.9;6.223611217693133
2.9166666666666665;6.241188174238687
2.933333333333333;6.258765130784184
2.95;6.276342087329795
2.966666666666667;6.2939190438753485
2.9833333333333334;6.311496000420902
3;6.329072956966456
3.0166666666666666;6.34244124853393
3.033333333333333;6.355154099991523
3.05;6.367866951449173
3.0666666666666664;6.380579802906823
3.0833333333333335;6.393292654364529
3.1;6.406005505822122
3.1166666666666667;6.418718357279772
3.1333333333333333;6.431431208737422
3.15;6.444144060195072
3.1666666666666665;6.456856911652665
3.183333333333333;6.469569763110314
3.2;6.482282614568021
3.216666666666667;6.494995466025671
3.2333333333333334;6.507708317483264
3.25;6.517059847133567
3.2666666666666666;6.525864869523218
3.283333333333333;6.534669891912927
3.3;6.543474914302578
3.3166666666666664;6.55227993669223
3.3333333333333335;6.561084959081882
3.35;6.569889981471533
3.3666666666666667;6.578695003861242
3.3833333333333333;6.587500026250893
3.4;6.596305048640602
3.4166666666666665;6.605110071030197
3.433333333333333;6.613915093419905
3.4499999999999997;6.622720115809557
3.466666666666667;6.631525138199208
3.4833333333333334;6.640330160588917
3.5;6.649135182978512
3.5166666666666666;6.65794020536822
3.533333333333333;6.666745227757872
3.55;6.67555025014758
3.5666666666666664;6.684355272537232
3.5833333333333335;6.693160294926884
3.6;6.701965317316535
3.6166666666666667;6.710770339706187
3.6333333333333333;6.719575362095895
3.65;6.728380384485547
3.6666666666666665;6.737185406875199
3.683333333333333;6.74599042926485
3.6999999999999997;6.754795451654559
3.716666666666667;6.763228329417188
3.7333333333333334;6.771595510297914
3.75;6.779962691178639
3.7666666666666666;6.788329872059421
3.783333333333333;6.79669705294009
3.8;6.805064233820815
3.8166666666666664;6.81343141470154
3.8333333333333335;6.8217985955822655
3.85;6.830165776462991
3.8666666666666667;6.838532957343716
3.8833333333333333;6.846900138224441
3.9;6.85526731910511
3.9166666666666665;6.863634499985892
3.933333333333333;6.872001680866617
3.9499999999999997;6.880368861747343
3.966666666666667;6.888736042628068
3.9833333333333334;6.897103223508793
4;6.905470404389462
4.016666666666667;6.913837585270187
4.033333333333333;6.922204766150912
4.05;6.930571947031638
4.066666666666666;6.938939127912363
4.083333333333333;6.947306308793145
4.1;6.9556734896738135
4.116666666666666;6.964040670554539
4.133333333333333;6.972407851435264
4.15;6.980775032315989
4.166666666666667;6.989142213196715
4.183333333333334;6.99750939407744
4.2;7.005876574958165
4.216666666666667;7.014243755838834
4.233333333333333;7.022610936719559
4.25;7.030978117600341
4.266666666666667;7.0393452984810665
4.283333333333333;7.047712479361792
4.3;7.056079660242517
4.316666666666666;7.0644468411231855
4.333333333333333;7.072814022003911
4.35;7.081181202884636
4.366666666666666;7.0895483837653615
4.383333333333333;7.097915564646087
4.4;7.106282745526812
4.416666666666667;7.114649926407594
4.433333333333334;7.123017107288263
4.45;7.131384288168988
4.466666666666667;7.139751469049713
4.483333333333333;7.1481186499304386
4.5;7.156485830811164
4.516666666666667;7.164853011691889
4.533333333333333;7.173220192572558
4.55;7.181587373453283
4.566666666666666;7.189954554334065
4.583333333333333;7.19832173521479
4.6;7.206688916095516
4.616666666666666;7.215056096976241
4.633333333333333;7.223423277856909
4.65;7.231550235516806
4.666666666666667;7.239627836314412
4.683333333333334;7.2477054371120175
4.7;7.25578303790968
4.716666666666667;7.263860638707229
4.733333333333333;7.271938239504834
4.75;7.28001584030244
4.766666666666667;7.288093441100045
4.783333333333333;7.296171041897651
4.8;7.304248642695256
4.816666666666666;7.312326243492805
4.833333333333333;7.320403844290411
4.85;7.328481445088073
4.866666666666666;7.336559045885622
4.883333333333333;7.344636646683227
4.9;7.352714247480833
4.916666666666667;7.3607918482784385
4.933333333333334;7.368869449076044
4.95;7.37694704987365
4.966666666666667;7.385024650671198
4.983333333333333;7.393102251468861
5;7.401179852266466
5.016666666666667;7.409257453064015
5.033333333333333;7.4173350538616205
5.05;7.425412654659283
5.066666666666666;7.433490255456832
5.083333333333333;7.441567856254437
5.1;7.449645457052043
5.116666666666666;7.457723057849591
5.133333333333333;7.465800658647254
5.15;7.473878259444859
5.166666666666667;7.481955860242408
5.183333333333334;7.490033461040014
5.2;7.498111061837676
5.216666666666667;7.506188662635225
5.233333333333333;7.51426626343283
5.25;7.522343864230436
5.266666666666667;7.530421465028041
5.283333333333333;7.538499065825647
5.3;7.5465766666232525
5.316666666666666;7.554654267420801
5.333333333333333;7.562731868218464
5.35;7.570809469016069
5.366666666666666;7.578887069813618
5.383333333333333;7.5869646706112235
5.4;7.595042271408829
5.416666666666667;7.603119872206435
5.433333333333334;7.61119747300404
5.45;7.619275073801646
5.466666666666667;7.627352674599194
5.483333333333333;7.635430275396857
5.5;7.643507876194462
5.516666666666667;7.651585476992011
5.533333333333333;7.659663077789617
5.55;7.667740678587279
5.566666666666666;7.675818279384828
5.583333333333333;7.683895880182433
5.6;7.691973480980039
5.616666666666666;7.700051081777644
5.633333333333333;7.70812868257525
5.65;7.7162062833728555
5.666666666666667;7.724283884170461
5.683333333333334;7.73236148496801
5.7;7.740439085765672
5.716666666666667;7.748516686563278
5.733333333333333;7.7565942873608265
5.75;7.764671888158432
5.766666666666667;7.772749488956094
5.783333333333333;7.780827089753643
5.8;7.788904690551249
5.816666666666666;7.796982291348854
5.833333333333333;7.80505989214646
5.85;7.813137492944065
5.866666666666666;7.821215093741671
5.883333333333333;7.82929269453922
5.9;7.837370295336882
5.916666666666667;7.845447896134488
5.933333333333334;7.853525496932036
5.95;7.861603097729642
5.966666666666667;7.869680698527247
5.983333333333333;7.877758299324853
6;7.8858359001224585
6.016666666666667;7.893913500920064
6.033333333333333;7.901991101717613
6.05;7.910068702515275
6.066666666666666;7.918146303312881
6.083333333333333;7.926223904110429
6.1;7.934301504908035
6.116666666666666;7.942379105705697
6.133333333333333;7.950456706503246
6.15;7.958534307300852
6.166666666666667;7.966611908098457
6.183333333333334;7.974689508896063
6.2;7.982767109693668
6.216666666666667;7.990844710491274
6.233333333333333;7.998922311288823
6.25;8.006999912086485
6.266666666666667;8.01507751288409
6.283333333333333;8.02315511368164
6.3;8.031232714479245
6.316666666666666;8.03931031527685
6.333333333333333;8.047387916074456
6.35;8.055465516872061
6.366666666666666;8.063543117669667
6.383333333333333;8.071620718467216
6.4;8.079698319264878
6.416666666666667;8.087775920062484
6.433333333333334;8.095853520860032
6.45;8.103931121657638
